date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum
2011-09-17,,,68.76470588235294,,,25.147058823529417,26.5,22.0,
2011-09-18,,,81.20833333333333,,,20.441666666666666,23.4,17.1,
2011-09-19,,,53.166666666666664,,,18.770833333333336,23.2,14.8,
2011-09-20,,,61.083333333333336,,,20.304166666666667,23.8,17.3,
2011-09-21,,,74.0,,,21.225,24.8,16.7,
2011-09-22,,,76.29166666666667,,,22.033333333333335,25.1,18.2,
2011-09-23,,,76.75,,,21.987500000000008,25.4,18.0,
2011-09-24,,,83.33333333333333,,,20.23333333333333,22.3,17.8,
2011-09-25,,,75.625,,,20.158333333333328,24.1,16.9,
2011-09-26,,,77.33333333333333,,,20.595833333333335,24.5,16.9,
2011-09-27,,,72.375,,,21.474999999999998,27.4,17.0,
2011-09-28,,,67.20833333333333,,,21.579166666666666,26.0,18.6,
2011-09-29,,,62.208333333333336,,,21.7625,26.6,18.0,
2011-09-30,,,69.41666666666667,,,21.120833333333334,24.3,17.0,
2011-10-01,,,71.08333333333333,,,20.912499999999998,24.1,17.6,
2011-10-02,,,68.16666666666667,,,20.8625,24.9,16.5,
2011-10-03,,,70.41666666666667,,,20.841666666666665,27.4,15.9,
2011-10-04,,,58.708333333333336,,,21.462500000000002,26.9,16.3,
2011-10-05,,,65.66666666666667,,,21.304166666666667,26.9,15.9,
2011-10-06,,,75.54166666666667,,,21.554166666666664,25.0,18.5,
2011-10-07,,,72.0,,,19.58333333333334,21.6,17.3,
2011-10-08,,,53.5,,,17.85,21.5,14.1,
2011-10-09,,,56.625,,,18.258333333333336,21.5,14.8,
2011-10-10,,,56.125,,,21.629166666666663,28.2,15.1,
2011-10-11,,,57.125,,,21.537499999999998,28.0,16.2,
2011-10-12,,,62.833333333333336,,,20.945833333333333,27.0,15.8,
2011-10-13,,,73.91666666666667,,,20.558333333333334,25.0,16.4,
2011-10-14,,,58.125,,,20.062499999999996,23.6,17.1,
2011-10-15,,,59.458333333333336,,,18.812499999999996,21.2,17.0,
2011-10-16,,,60.875,,,19.125,21.6,16.4,
2011-10-17,,,71.54166666666667,,,18.875000000000004,21.8,15.6,
2011-10-18,,,64.0,,,19.40416666666667,23.8,14.9,
2011-10-19,,,69.58333333333333,,,19.008333333333336,22.7,14.7,
2011-10-20,,,60.125,,,15.679166666666665,18.7,13.4,
2011-10-21,,,57.791666666666664,,,14.941666666666663,16.5,12.6,
2011-10-22,,,70.41666666666667,,,16.825000000000003,19.6,14.2,
2011-10-23,,,79.29166666666667,,,16.58333333333333,18.8,14.6,
2011-10-24,,,88.29166666666667,,,16.558333333333334,20.1,15.4,
2011-10-25,,,56.333333333333336,,,16.7625,20.0,13.8,
2011-10-26,,,52.25,,,15.733333333333333,20.1,11.2,
2011-10-27,,,81.20833333333333,,,17.279166666666665,20.7,15.0,
2011-10-28,,,86.29166666666667,,,17.083333333333336,19.1,15.3,
2011-10-29,,,80.875,,,18.04583333333333,20.8,16.0,
2011-10-30,,,78.33333333333333,,,17.145833333333332,21.5,14.5,
2011-10-31,,,82.5,,,16.662499999999998,19.9,13.0,
2011-11-01,,,85.25,,,18.175,21.0,15.3,
2011-11-02,,,84.04166666666667,,,19.025000000000002,21.3,16.8,
2011-11-03,,,82.79166666666667,,,19.629166666666674,21.0,18.2,
2011-11-04,,,87.66666666666667,,,16.475000000000005,17.9,15.3,
2011-11-05,,,80.54166666666667,,,15.579166666666666,18.1,12.8,
2011-11-06,,,84.54166666666667,,,13.716666666666663,16.4,12.1,
2011-11-07,,,71.25,,,15.604166666666666,19.1,13.0,
2011-11-08,,,74.79166666666667,,,15.3125,18.9,13.0,
2011-11-09,,,81.08333333333333,,,14.712499999999999,19.0,11.4,
2011-11-10,,,78.29166666666667,,,15.35,19.1,12.1,
2011-11-11,,,86.375,,,15.6,19.4,12.0,
2011-11-12,,,86.875,,,16.591666666666665,19.6,14.7,
2011-11-13,,,85.54166666666667,,,15.812500000000005,17.8,14.6,
2011-11-14,,,85.70833333333333,,,14.745833333333332,16.9,13.8,
2011-11-15,,,87.41666666666667,,,15.374999999999998,17.0,14.6,
2011-11-16,,,82.29166666666667,,,14.866666666666667,15.8,13.5,
2011-11-17,,,77.625,,,14.875,17.0,12.8,
2011-11-18,,,89.0,,,13.304166666666665,15.8,11.9,
2011-11-19,,,82.79166666666667,,,13.862499999999999,16.1,11.2,
