date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum
2011-09-17,3.960000000000001,217.8,70.4,967.4742857142854,207.45714285714286,23.140000000000004,26.9,20.4,0.0
2011-09-18,2.3354166666666667,180.04166666666666,82.0,964.2249999999999,59.9375,18.433333333333334,21.4,13.4,0.5
2011-09-19,4.3999999999999995,194.75,56.270833333333336,969.5916666666668,232.77083333333334,16.004166666666666,23.0,10.5,0.0
2011-09-20,4.6625000000000005,254.6875,61.166666666666664,972.9145833333332,198.64583333333334,18.67083333333333,25.2,13.8,0.0
2011-09-21,3.9291666666666654,239.75,65.08333333333333,972.0583333333334,230.83333333333334,20.879166666666674,27.2,16.4,0.1
2011-09-22,3.677083333333334,210.72916666666666,62.791666666666664,970.9708333333334,229.5625,22.10208333333333,28.6,18.0,0.0
2011-09-23,4.058333333333334,240.97916666666666,68.75,968.5604166666666,176.85416666666666,21.21458333333333,26.6,18.1,0.0
2011-09-24,3.8020833333333326,187.89583333333334,81.22916666666667,967.6291666666663,57.604166666666664,17.868750000000002,19.6,15.6,5.6
2011-09-25,2.077083333333334,111.25,65.5,971.6958333333333,226.72916666666666,19.245833333333334,24.1,15.5,0.0
2011-09-26,1.7208333333333332,186.375,55.5,975.56875,220.95833333333334,21.243750000000002,25.6,18.7,0.0
2011-09-27,2.520833333333332,149.25,47.708333333333336,977.1625000000003,221.5625,22.65416666666668,27.2,19.5,0.0
2011-09-28,3.383333333333334,63.854166666666664,49.104166666666664,976.4437500000004,218.5,21.32291666666666,26.2,18.4,0.0
2011-09-29,4.647916666666666,56.625,54.208333333333336,976.1729166666668,209.45833333333334,20.8375,26.0,17.8,0.0
2011-09-30,3.5479166666666675,65.20833333333333,63.041666666666664,976.0916666666668,201.85416666666666,20.014583333333327,24.8,16.3,0.0
2011-10-01,3.1687500000000006,63.1875,69.39583333333333,976.2666666666665,207.66666666666666,19.59166666666667,24.7,16.4,0.0
2011-10-02,3.25,260.2083333333333,51.708333333333336,976.2541666666667,218.3125,21.495833333333337,28.1,17.0,0.0
2011-10-03,3.029166666666667,141.625,31.708333333333332,975.8187500000003,211.10416666666666,23.860416666666666,28.7,20.6,0.0
2011-10-04,4.03125,247.72916666666666,30.791666666666668,976.0479166666668,203.89583333333334,24.016666666666666,30.3,20.3,0.0
2011-10-05,4.372916666666667,202.72916666666666,45.020833333333336,974.5895833333334,208.14583333333334,22.927083333333332,31.2,18.6,0.0
2011-10-06,1.8270833333333334,198.89583333333334,73.95833333333333,972.4958333333334,168.39583333333334,20.725,26.2,17.9,0.0
2011-10-07,5.016666666666666,237.41666666666666,67.20833333333333,969.9583333333331,88.16666666666667,17.656249999999996,21.2,14.8,0.0
2011-10-08,4.268750000000002,203.4375,54.979166666666664,972.2020833333332,192.5625,15.560416666666669,22.7,10.7,0.0
2011-10-09,4.997916666666668,248.875,49.979166666666664,974.3354166666667,201.10416666666666,17.339583333333337,24.8,11.4,0.0
2011-10-10,5.166666666666667,292.0416666666667,33.104166666666664,976.3770833333333,198.60416666666666,23.279166666666665,31.4,17.4,0.0
2011-10-11,2.7770833333333336,177.0,31.541666666666668,975.0437500000002,195.02083333333334,24.716666666666665,30.8,20.5,0.0
2011-10-12,3.5625,250.85416666666666,26.979166666666668,973.1062500000002,195.9375,25.497916666666683,32.1,22.0,0.0
2011-10-13,2.5625,140.83333333333334,60.270833333333336,971.9979166666666,151.14583333333334,21.57083333333333,26.4,16.8,0.0
2011-10-14,3.133333333333333,98.91666666666667,58.1875,972.8083333333333,172.77083333333334,18.222916666666666,23.6,15.5,0.0
2011-10-15,3.4395833333333328,74.0,65.83333333333333,975.6166666666668,137.29166666666666,16.3625,20.5,14.2,0.0
2011-10-16,2.6708333333333343,202.02083333333334,62.541666666666664,975.8375,108.27083333333333,17.239583333333332,22.7,14.7,0.0
2011-10-17,3.7395833333333344,247.66666666666666,68.75,975.0312500000003,114.85416666666667,17.656249999999996,22.2,15.2,0.0
2011-10-18,5.822916666666665,247.875,61.0,972.8104166666666,166.66666666666666,17.852083333333333,24.2,15.1,0.0
2011-10-19,5.4937499999999995,215.27083333333334,70.10416666666667,970.714583333333,152.02083333333334,17.391666666666666,22.8,12.7,0.0
2011-10-20,3.2166666666666672,249.125,57.229166666666664,973.2666666666668,110.75,13.79166666666667,19.5,10.4,0.0
2011-10-21,3.020833333333334,180.64583333333334,57.583333333333336,972.9166666666665,57.708333333333336,12.670833333333333,15.5,9.5,0.0
2011-10-22,3.0895833333333322,102.45833333333333,77.5625,970.6104166666665,114.97916666666667,14.393749999999999,19.3,11.3,0.0
2011-10-23,2.1416666666666666,191.6875,83.0,966.6458333333329,58.520833333333336,14.608333333333327,17.1,13.5,3.5000000000000004
2011-10-24,3.1458333333333344,187.25,87.95833333333333,956.3645833333335,56.875,14.797916666666664,18.0,13.3,45.1
2011-10-25,4.35625,283.875,57.645833333333336,957.5875000000001,170.77083333333334,14.193750000000003,18.1,11.9,0.1
2011-10-26,4.624999999999999,250.35416666666666,46.333333333333336,965.7479166666667,155.79166666666666,14.260416666666666,19.8,10.7,0.0
2011-10-27,3.8562499999999997,181.97916666666666,81.75,962.7208333333334,19.25,15.627083333333333,17.7,13.5,9.6
2011-10-28,5.485416666666668,47.0,91.04166666666667,969.5812500000002,44.1875,14.552083333333336,16.0,12.8,33.500000000000014
2011-10-29,5.262500000000001,49.791666666666664,85.35416666666667,973.7749999999997,71.89583333333333,15.972916666666663,19.2,14.3,0.0
2011-10-30,3.2541666666666664,161.77083333333334,75.625,973.3937499999997,125.58333333333333,15.970833333333331,19.8,13.9,0.0
2011-10-31,3.1937499999999996,236.875,82.625,970.2666666666668,79.125,15.516666666666667,18.2,14.1,0.0
2011-11-01,4.2749999999999995,225.0,87.14583333333333,968.9416666666666,89.85416666666667,16.5125,19.9,15.0,0.1
