date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum
2013-10-20,1.1750000000000003,256.8958333333333,81.6875,988.2000000000002,126.625,20.214583333333337,26.5,17.0,0.0
2013-10-21,1.1645833333333333,236.9375,81.54166666666667,987.4,158.5,20.216666666666665,27.4,15.9,0.0
2013-10-22,1.3,234.64583333333334,83.72916666666667,982.56875,116.125,19.868750000000002,25.2,16.1,0.2
2013-10-23,2.097916666666667,290.6458333333333,64.9375,983.9187500000002,149.6875,20.245833333333334,25.8,15.9,2.4
2013-10-24,1.4999999999999998,222.33333333333334,69.85416666666667,986.6916666666666,160.33333333333334,19.152083333333334,26.9,13.3,0.0
2013-10-25,1.4604166666666665,181.45833333333334,86.95833333333333,986.8583333333335,108.85416666666667,19.8625,26.4,16.8,0.0
2013-10-26,1.2729166666666665,160.875,89.25,988.4541666666665,60.875,19.464583333333337,23.1,17.2,0.0
2013-10-27,2.545833333333334,302.9583333333333,52.875,990.7479166666666,161.1875,21.52499999999999,26.5,17.7,0.0
2013-10-28,2.1333333333333333,278.0833333333333,65.14583333333333,985.7833333333332,157.4375,21.097916666666666,28.0,16.6,0.0
2013-10-29,1.3270833333333336,279.2708333333333,73.14583333333333,986.870833333333,17.395833333333332,14.433333333333335,16.9,11.5,0.8
2013-10-30,1.1770833333333333,252.9375,57.333333333333336,989.0812500000001,71.22916666666667,13.28125,17.2,11.3,0.0
2013-10-31,1.5812499999999996,262.125,45.104166666666664,991.725,156.52083333333334,14.597916666666663,21.4,10.2,0.0
2013-11-01,1.5291666666666668,228.70833333333334,45.666666666666664,990.3333333333335,139.10416666666666,15.995833333333332,22.8,10.9,0.0
2013-11-02,1.966666666666667,259.7083333333333,47.041666666666664,986.0875000000002,132.54166666666666,18.674999999999994,24.8,13.7,0.0
2013-11-03,2.0437500000000006,184.02083333333334,68.875,986.6541666666666,115.3125,16.974999999999994,23.5,14.5,0.0
2013-11-04,4.0125,307.0833333333333,65.47916666666667,977.5937499999999,66.375,15.0375,17.6,12.4,0.0
2013-11-05,4.068750000000001,317.1875,61.895833333333336,977.6562499999999,116.20833333333333,18.104166666666668,22.6,12.8,0.0
2013-11-06,2.8145833333333337,271.25,64.10416666666667,985.9937499999997,144.9375,19.745833333333334,27.6,14.9,0.0
2013-11-07,1.1937499999999999,223.77083333333334,72.9375,987.3145833333332,138.6875,17.764583333333338,24.8,13.0,0.0
2013-11-08,2.3812500000000005,306.4375,57.020833333333336,984.6916666666666,126.77083333333333,18.306249999999995,22.7,15.1,0.0
2013-11-09,2.1958333333333333,308.2708333333333,47.083333333333336,989.1437500000002,114.04166666666667,14.845833333333331,19.0,11.7,0.0
2013-11-10,3.5437500000000006,267.2291666666667,55.708333333333336,987.3041666666664,95.02083333333333,15.695833333333335,19.1,12.5,0.0
2013-11-11,1.6375000000000002,241.39583333333334,73.97916666666667,988.7854166666667,135.70833333333334,14.362499999999999,21.0,10.2,0.0
2013-11-12,1.2541666666666664,234.20833333333334,65.625,989.4645833333335,135.54166666666666,15.581249999999997,23.7,9.5,0.0
2013-11-13,1.1770833333333337,234.4375,72.08333333333333,989.7083333333334,96.60416666666667,15.877083333333331,21.4,13.2,0.0
2013-11-14,1.804166666666667,304.0416666666667,55.25,990.4562500000001,127.25,14.156250000000002,19.5,10.8,0.0
2013-11-15,1.9541666666666664,284.0833333333333,38.6875,986.5437499999999,128.0625,9.91041666666667,15.4,6.2,0.0
2013-11-16,1.2791666666666666,120.95833333333333,85.52083333333333,986.1062500000002,6.979166666666667,8.699999999999998,10.2,6.2,50.5
2013-11-17,0.8625000000000002,94.72916666666667,97.5,982.660416666667,25.666666666666668,10.602083333333333,12.0,9.2,56.20000000000001
2013-11-18,1.7145833333333333,150.0,96.72916666666667,971.6479166666667,17.020833333333332,11.197916666666666,12.7,10.4,61.80000000000001
2013-11-19,2.7999999999999994,318.1041666666667,64.97916666666667,973.4645833333334,78.5,12.133333333333335,15.2,9.7,0.30000000000000004
2013-11-20,2.7979166666666675,312.5,44.6875,981.1708333333331,110.1875,7.658333333333335,10.4,5.4,0.0
2013-11-21,4.675,313.5625,59.354166666666664,973.266666666667,74.625,8.05625,10.5,6.1,0.0
2013-11-22,3.40625,325.75,52.354166666666664,973.1979166666666,127.89583333333333,7.412499999999999,11.0,4.7,0.0
2013-11-23,2.3437500000000004,306.0833333333333,48.729166666666664,976.7333333333332,105.29166666666667,6.756249999999998,12.0,3.8,0.0
2013-11-24,1.4729166666666667,262.9583333333333,55.833333333333336,981.6895833333333,83.04166666666667,7.422916666666665,13.9,5.2,0.0
2013-11-25,1.7083333333333333,253.47916666666666,54.875,987.8583333333332,124.85416666666667,7.283333333333334,12.5,4.1,0.0
2013-11-26,1.4041666666666666,286.5531914893617,54.125,992.2416666666664,117.35416666666667,6.254166666666667,11.3,3.6,0.0
2013-11-27,0.9958333333333336,152.72916666666666,58.6875,994.1270833333332,106.39583333333333,5.197916666666667,11.2,1.5,0.0
2013-11-28,1.1333333333333333,261.7916666666667,51.854166666666664,997.3854166666665,117.27083333333333,6.033333333333334,11.3,1.6,0.0
2013-11-29,1.1645833333333335,254.08333333333334,62.479166666666664,995.9395833333333,111.08333333333333,5.062500000000002,12.0,0.1,0.0
2013-11-30,1.1354166666666667,251.14583333333334,70.6875,985.6145833333335,40.770833333333336,4.71875,9.6,2.6,0.0
2013-12-01,1.329166666666667,261.7083333333333,46.9375,986.3958333333334,107.97916666666667,9.116666666666667,15.8,5.5,0.0
2013-12-02,1.8499999999999999,306.6875,50.958333333333336,989.9020833333333,27.854166666666668,6.714583333333334,10.5,3.6,0.0
2013-12-03,1.2833333333333334,216.54166666666666,53.291666666666664,995.2229166666666,108.08333333333333,11.420833333333333,18.0,7.9,0.0
2013-12-04,1.5666666666666667,270.5833333333333,48.375,995.7229166666666,115.95833333333333,11.6625,19.3,6.3,0.0
2013-12-05,1.6062500000000002,298.8541666666667,63.0,994.9770833333333,112.60416666666667,9.5125,13.5,7.1,0.0
2013-12-06,1.779166666666667,303.1666666666667,66.52083333333333,994.5562500000001,112.29166666666667,7.043750000000003,11.1,3.8,0.0
2013-12-07,1.708333333333334,256.3541666666667,57.416666666666664,993.3895833333332,109.20833333333333,9.479166666666666,16.8,5.0,0.0
2013-12-08,0.8354166666666666,237.22916666666666,79.83333333333333,997.3104166666668,84.5,8.356250000000001,14.1,4.1,0.0
2013-12-09,1.2854166666666669,239.4375,83.47916666666667,999.8895833333332,92.91666666666667,8.327083333333333,14.5,4.1,0.0
2013-12-10,1.1291666666666664,235.10416666666666,82.16666666666667,1001.8291666666668,105.58333333333333,8.05,14.5,4.0,0.0
2013-12-11,0.7458333333333332,241.29166666666666,81.95833333333333,1002.6833333333334,31.104166666666668,9.193750000000003,12.0,6.1,0.0
2013-12-12,1.1958333333333333,249.77083333333334,81.10416666666667,998.9770833333329,95.3125,8.722916666666665,15.2,5.4,0.0
2013-12-13,0.9791666666666669,247.45833333333334,79.39583333333333,995.40625,106.02083333333333,5.943749999999999,12.9,2.8,0.0
2013-12-14,1.0062500000000003,235.54166666666666,73.41666666666667,1000.3479166666667,98.33333333333333,8.229166666666666,15.5,3.1,0.0
2013-12-15,1.23125,255.0625,60.104166666666664,1001.8895833333335,103.75,10.272916666666665,18.8,5.8,0.0
2013-12-16,0.6270833333333335,178.6875,83.16666666666667,1001.9000000000001,40.1875,9.147916666666669,11.9,5.1,0.0
2013-12-17,0.8541666666666669,233.1875,84.52083333333333,998.5083333333332,43.375,10.15,14.1,8.1,0.0
2013-12-18,1.4270833333333337,232.33333333333334,79.72916666666667,993.5937499999999,96.85416666666667,10.627083333333333,16.3,6.8,0.0
2013-12-19,1.16875,255.1875,89.8125,984.5541666666667,19.729166666666668,10.05625,11.9,8.7,6.500000000000001
