date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum
2015-04-08,4.145833333333333,231.41666666666666,,,,,,,
2015-04-09,2.3562499999999997,166.04166666666666,,,,,,,
2015-04-10,3.214583333333335,128.89583333333334,,,,,,,
2015-04-11,5.470833333333332,59.875,,,,,,,
2015-04-12,2.964583333333333,74.125,,,,,,,
2015-04-13,2.25625,191.4375,,,,,,,
2015-04-14,2.2562499999999996,209.75,,,,,,,
2015-04-15,4.910416666666666,126.75,,,,,,,
2015-04-16,3.3437499999999996,138.52083333333334,,,,,,,
2015-04-17,1.9770833333333335,180.27083333333334,,,,,,,
2015-04-18,3.55625,223.85416666666666,,,,,,,
2015-04-19,3.849999999999999,169.875,,,,,,,
2015-04-20,2.6666666666666674,197.8125,,,,,,,
2015-04-21,1.5875000000000001,182.5625,,,,,,,
2015-04-22,1.8979166666666656,153.75,,,,,,,
2015-04-23,2.316666666666667,169.29166666666666,,,,,,,
2015-04-24,5.083333333333333,243.5,,,,,,,
2015-04-25,3.735416666666666,213.27083333333334,,,,,,,
2015-04-26,1.908333333333333,170.79166666666666,,,,,,,
2015-04-27,5.20625,250.45833333333334,,,,,,,
2015-04-28,3.283333333333333,200.52083333333334,,,,,,,
2015-04-29,3.9083333333333337,211.89583333333334,,,,,,,
2015-04-30,4.654166666666668,203.08333333333334,,,,,,,
2015-05-01,7.408333333333334,188.6875,,,,,,,
2015-05-02,3.704166666666667,174.27083333333334,,,,,,,
2015-05-03,5.347916666666666,193.10416666666666,,,,,,,
2015-05-04,4.139583333333333,53.270833333333336,,,,,,,
2015-05-05,3.0500000000000003,156.10416666666666,,,,,,,
2015-05-06,2.047916666666667,206.27083333333334,,,,,,,
2015-05-07,3.329166666666666,217.47916666666666,,,,,,,
2015-05-08,5.237500000000002,185.54166666666666,,,,,,,
2015-05-09,4.658333333333332,209.27083333333334,,,,,,,
2015-05-10,4.210416666666667,174.0625,,,,,,,
2015-05-11,4.500000000000001,234.33333333333334,,,,,,,
2015-05-12,2.658333333333333,215.66666666666666,,,,,,,
2015-05-13,6.29375,234.16666666666666,,,,,,,
2015-05-14,3.4104166666666664,158.64583333333334,,,,,,,
2015-05-15,6.7437499999999995,213.3125,,,,,,,
2015-05-16,5.59375,241.16666666666666,,,,,,,
2015-05-17,2.1958333333333337,198.58333333333334,,,,,,,
2015-05-18,6.181249999999999,237.20833333333334,,,,,,,
2015-05-19,3.0916666666666672,183.3125,,,,,,,
2015-05-20,3.8708333333333336,193.125,,,,,,,
2015-05-21,6.008333333333333,194.04166666666666,,,,,,,
2015-05-22,4.643750000000001,223.95833333333334,,,,,,,
2015-05-23,4.0375000000000005,230.10416666666666,,,,,,,
2015-05-24,2.4395833333333328,229.0625,,,,,,,
2015-05-25,3.3104166666666663,198.0625,,,,,,,
2015-05-26,3.5020833333333337,166.3125,,,,,,,
2015-05-27,3.0312499999999987,198.77083333333334,,,,,,,
2015-05-28,4.989583333333335,237.60416666666666,,,,,,,
2015-05-29,3.7583333333333333,228.1875,,,,,,,
2015-05-30,2.4395833333333337,165.6875,,,,,,,
2015-05-31,2.1062500000000006,192.79166666666666,,,,,,,
2015-06-01,3.6520833333333336,230.54166666666666,,,,,,,
2015-06-02,4.052083333333335,229.79166666666666,,,,,,,
2015-06-03,3.4895833333333335,229.04166666666666,,,,,,,
2015-06-04,2.589583333333333,220.89583333333334,,,,,,,
2015-06-05,4.435416666666668,240.97916666666666,,,,,,,
2015-06-06,2.454166666666666,182.0625,,,,,,,
2015-06-07,2.0541666666666667,223.16666666666666,,,,,,,
