date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum
2022-06-06,2.7770833333333336,216.08333333333334,72.52083333333333,,335.5208333333333,23.447916666666668,28.1,18.7,0.0
2022-06-07,2.683333333333333,215.89583333333334,71.33333333333333,,322.0208333333333,22.739583333333332,28.3,16.6,0.0
2022-06-08,2.6437499999999994,209.4375,73.45833333333333,,246.83333333333334,22.427083333333332,28.5,16.9,0.0
2022-06-09,2.870833333333333,214.70833333333334,71.27083333333333,,315.7708333333333,21.743750000000002,26.1,16.7,0.0
2022-06-10,3.3041666666666667,240.375,76.5,,341.125,22.46875,27.9,16.0,0.0
2022-06-11,2.9249999999999994,235.3125,65.1875,,346.4375,24.691666666666663,31.7,18.4,0.0
2022-06-12,2.9250000000000003,243.375,61.625,,321.0208333333333,25.299999999999997,32.8,17.5,0.0
2022-06-13,2.33125,230.47916666666666,54.9375,,331.9375,24.84583333333333,32.2,15.8,0.0
2022-06-14,2.3833333333333333,199.0625,51.895833333333336,,248.125,24.587500000000002,31.0,18.5,0.1
2022-06-15,2.6541666666666663,185.6875,58.3125,,292.7083333333333,26.235416666666666,32.7,18.5,0.0
2022-06-16,2.4895833333333335,235.52083333333334,56.666666666666664,,318.3541666666667,26.631250000000005,34.2,18.1,0.0
2022-06-17,2.3000000000000003,224.375,38.625,,318.0416666666667,28.697916666666668,35.0,22.0,0.0
2022-06-18,3.15,142.5625,60.583333333333336,,320.7083333333333,26.441666666666663,31.6,22.6,0.0
2022-06-19,3.0270833333333336,85.60416666666667,73.3125,,320.875,25.970833333333335,29.6,21.5,0.0
2022-06-20,2.0791666666666666,197.375,72.16666666666667,,278.7916666666667,25.931250000000002,30.3,21.3,0.0
2022-06-21,2.15625,208.72916666666666,75.70833333333333,,160.0625,25.393749999999997,31.8,20.7,5.500000000000001
2022-06-22,2.625,220.0,82.375,,269.2708333333333,23.881249999999998,29.0,19.8,1.2000000000000002
2022-06-23,3.360416666666667,231.85416666666666,72.5625,,334.1666666666667,24.620833333333337,30.3,19.4,0.0
2022-06-24,3.5854166666666667,202.79166666666666,61.375,,354.75,24.883333333333336,32.1,18.8,0.0
2022-06-25,2.125,175.6875,71.66666666666667,,347.1458333333333,24.522916666666664,30.1,19.2,0.0
2022-06-26,2.8479166666666664,151.20833333333334,76.875,,319.6875,24.131249999999998,28.2,19.1,0.0
2022-06-27,2.5083333333333337,216.0,66.72916666666667,,227.54166666666666,24.881249999999994,29.2,20.6,0.2
2022-06-28,3.8874999999999997,262.875,59.958333333333336,,341.875,24.3125,29.9,17.6,0.0
2022-06-29,2.983333333333333,242.60416666666666,70.72916666666667,,344.5625,23.829166666666666,29.3,15.6,0.0
2022-06-30,3.1124999999999994,203.375,68.70833333333333,,319.3125,24.572916666666668,30.0,17.1,0.0
2022-07-01,2.38125,206.91666666666666,61.395833333333336,,314.4791666666667,23.2625,27.9,16.6,0.0
2022-07-02,2.158333333333333,212.4375,61.604166666666664,,313.5208333333333,23.60625,29.1,17.7,0.0
2022-07-03,2.1708333333333334,178.5,57.270833333333336,,303.2916666666667,25.302083333333332,31.6,18.0,0.0
2022-07-04,2.252083333333333,192.9375,57.479166666666664,,330.3333333333333,25.649999999999995,32.9,17.5,0.0
2022-07-05,2.452083333333334,224.89583333333334,63.145833333333336,,306.5833333333333,26.068749999999998,32.9,19.2,2.0
2022-07-06,2.835416666666667,254.14583333333334,71.4375,,139.10416666666666,24.231250000000003,28.9,21.0,2.1
2022-07-07,3.970833333333333,256.7916666666667,59.854166666666664,,326.0208333333333,25.677083333333332,31.0,20.0,0.0
2022-07-08,3.1333333333333333,231.33333333333334,62.0625,,336.875,25.424999999999997,31.1,19.8,0.0
2022-07-09,2.7791666666666663,228.58333333333334,61.854166666666664,,341.3125,25.81041666666667,31.9,19.4,0.0
2022-07-10,2.6979166666666665,234.75,59.875,,341.3958333333333,26.477083333333336,33.2,20.0,0.0
2022-07-11,2.6312499999999996,182.97916666666666,61.875,,337.5416666666667,25.8125,31.5,19.1,0.0
2022-07-12,2.3249999999999997,214.89583333333334,61.75,,333.1458333333333,26.125,33.1,20.2,0.0
2022-07-13,2.5145833333333334,213.97916666666666,61.208333333333336,,334.1041666666667,26.966666666666665,32.7,20.4,0.0
2022-07-14,2.8333333333333335,236.0625,63.395833333333336,,334.0416666666667,26.791666666666668,33.0,20.2,0.0
2022-07-15,2.6875000000000004,242.79166666666666,51.229166666666664,,328.1666666666667,28.879166666666666,36.8,22.0,0.0
2022-07-16,2.504166666666667,202.75,49.645833333333336,,320.9375,27.731250000000003,34.0,20.7,0.0
2022-07-17,2.4104166666666664,185.33333333333334,53.854166666666664,,321.6458333333333,26.924999999999997,32.5,19.8,0.0
2022-07-18,2.066666666666667,174.58333333333334,68.66666666666667,,314.4375,25.93541666666667,31.2,18.8,0.0
2022-07-19,1.8854166666666667,220.95833333333334,74.72916666666667,,317.7291666666667,26.40833333333333,33.3,20.0,0.0
2022-07-20,2.658333333333333,188.75,68.85416666666667,,314.3541666666667,26.618750000000002,31.0,21.7,0.0
2022-07-21,3.483333333333333,244.10416666666666,69.54166666666667,,315.1041666666667,27.027083333333334,33.0,20.6,0.0
2022-07-22,3.670833333333333,241.89583333333334,72.02083333333333,,318.7291666666667,27.12708333333333,33.5,20.3,0.0
2022-07-23,2.564583333333333,191.85416666666666,76.22916666666667,,261.2916666666667,26.660416666666666,32.1,20.3,0.0
2022-07-24,2.991666666666667,235.41666666666666,74.60416666666667,,319.7708333333333,27.633333333333336,33.5,21.1,0.0
2022-07-25,2.7083333333333335,181.29166666666666,70.1875,,244.70833333333334,26.33333333333334,31.2,20.1,0.0
2022-07-26,3.4895833333333335,234.5,67.125,,288.7916666666667,27.366666666666664,32.0,21.6,0.0
2022-07-27,2.452083333333333,197.85416666666666,74.4375,,154.95833333333334,26.070833333333336,30.4,22.6,1.1
2022-07-28,2.3895833333333334,253.70833333333334,75.95833333333333,,213.39583333333334,26.393749999999997,32.9,22.2,0.0
2022-07-29,2.4375,168.0,74.45833333333333,,213.29166666666666,26.20625,32.2,21.9,0.4
2022-07-30,2.566666666666667,240.72916666666666,65.79166666666667,,243.02083333333334,26.645833333333332,32.1,21.5,0.0
2022-07-31,2.622916666666667,244.125,61.1875,,310.375,28.156249999999996,34.3,22.7,0.0
2022-08-01,3.1124999999999994,244.5,59.729166666666664,,315.2291666666667,29.083333333333332,35.3,23.8,0.0
2022-08-02,2.879166666666667,243.97916666666666,63.0,,309.0833333333333,28.768749999999997,35.0,22.3,0.0
2022-08-03,3.0729166666666665,238.83333333333334,62.270833333333336,,314.3333333333333,28.29375,34.3,22.1,0.0
2022-08-04,2.7750000000000004,236.29166666666666,65.85416666666667,,310.375,27.852083333333336,34.0,21.0,0.0
2022-08-05,2.7375000000000003,255.58333333333334,71.60416666666667,,252.58333333333334,26.10416666666667,34.3,20.6,6.8
2022-08-06,3.320833333333333,251.58333333333334,65.47916666666667,,295.6875,27.329166666666666,34.5,20.2,0.0
2022-08-07,2.5708333333333333,241.4375,56.5,,264.8333333333333,27.643749999999997,33.9,22.3,0.0
2022-08-08,2.58125,213.875,59.979166666666664,,304.4583333333333,27.145833333333343,33.6,21.8,0.0
2022-08-09,2.6125000000000003,214.4375,58.833333333333336,,293.0416666666667,28.09583333333333,33.8,22.6,0.0
2022-08-10,3.2583333333333333,244.95833333333334,59.020833333333336,,303.8333333333333,28.27916666666667,35.6,22.1,0.0
2022-08-11,2.7750000000000004,242.47916666666666,65.16666666666667,,297.0,27.410416666666663,33.9,20.8,0.0
2022-08-12,4.310416666666668,248.47916666666666,67.97916666666667,,292.9166666666667,27.689583333333342,32.8,20.9,0.0
2022-08-13,2.0833333333333335,202.29166666666666,72.27083333333333,,230.95833333333334,27.839583333333334,34.1,21.7,0.0
2022-08-14,3.2624999999999997,202.0625,59.229166666666664,,260.8541666666667,29.158333333333342,36.3,24.1,0.0
2022-08-15,2.710416666666667,165.0,65.625,,292.6875,26.624999999999996,31.2,21.1,0.0
2022-08-16,1.8312499999999998,208.25,75.125,,188.16666666666666,26.164583333333336,31.6,21.6,0.0
2022-08-17,2.6520833333333327,217.75,74.375,,191.45833333333334,25.252083333333335,32.7,19.2,20.099999999999998
2022-08-18,2.3804347826086953,273.9347826086956,77.79166666666667,,185.1875,21.116666666666667,28.3,18.1,7.100000000000001
2022-08-19,2.6833333333333336,233.60416666666666,66.45833333333333,,302.625,23.412499999999994,29.8,17.1,0.0
2022-08-20,3.5958333333333337,250.375,74.58333333333333,,298.75,24.474999999999998,29.7,19.3,0.0
2022-08-21,2.5854166666666667,259.0208333333333,83.16666666666667,,227.41666666666666,25.141666666666666,31.5,20.8,4.2
2022-08-22,2.170833333333334,231.9375,83.875,,214.47916666666666,25.166666666666668,29.8,22.1,1.8
2022-08-23,2.7291666666666665,254.10416666666666,77.25,,285.5416666666667,26.108333333333334,31.2,21.3,0.0
2022-08-24,2.8000000000000003,248.04166666666666,76.25,,273.0625,26.972916666666666,33.0,22.3,0.0
2022-08-25,2.8229166666666665,240.875,68.85416666666667,,242.52083333333334,26.527083333333337,31.5,21.8,0.8
2022-08-26,2.8833333333333333,273.2083333333333,66.3125,,247.77083333333334,25.760416666666668,33.0,20.7,0.0
2022-08-27,2.7000000000000006,254.8125,71.39583333333333,,245.125,26.477083333333336,32.1,22.1,0.0
2022-08-28,3.3208333333333333,259.1875,73.64583333333333,,258.125,26.06458333333333,31.4,21.2,0.0
2022-08-29,2.7270833333333333,255.91666666666666,75.54166666666667,,207.5625,25.966666666666665,30.8,21.2,0.1
2022-08-30,3.4458333333333333,250.9375,76.5625,,241.0625,26.72083333333333,31.8,22.0,0.0
2022-08-31,1.7729166666666665,210.75,90.91666666666667,,118.02083333333333,23.537499999999998,30.4,18.9,38.7
2022-09-01,2.6979166666666665,256.375,73.45833333333333,,267.9166666666667,24.152083333333334,30.7,18.2,0.0
2022-09-02,2.4062500000000004,243.27083333333334,79.375,,184.375,25.020833333333332,30.4,21.6,0.3
2022-09-03,2.5708333333333333,174.45833333333334,78.875,,189.1875,24.60625,28.4,21.2,0.0
2022-09-04,2.25625,194.4375,84.29166666666667,,225.41666666666666,25.53958333333333,29.6,21.8,0.0
2022-09-05,2.3333333333333335,198.95833333333334,86.02083333333333,,154.1875,25.8,29.6,22.6,0.0
2022-09-06,2.952083333333333,257.375,84.41666666666667,,255.29166666666666,25.647916666666664,30.5,19.6,0.0
2022-09-07,2.097916666666667,229.125,81.95833333333333,,191.0625,24.637500000000003,30.7,19.1,0.0
2022-09-08,2.2166666666666663,233.85416666666666,66.27083333333333,,156.47916666666666,24.291666666666668,29.2,20.2,0.0
2022-09-09,2.6812500000000004,174.04166666666666,67.95833333333333,,138.58333333333334,23.95208333333333,28.3,20.5,0.0
2022-09-10,2.402083333333333,239.20833333333334,74.52083333333333,,202.875,24.308333333333337,29.0,19.0,0.0
2022-09-11,2.0458333333333334,227.33333333333334,84.75,,185.02083333333334,25.191666666666666,29.0,21.7,0.0
2022-09-12,2.0500000000000003,233.9375,85.16666666666667,,211.0,25.97916666666666,32.1,21.5,0.0
2022-09-13,2.377083333333333,302.375,68.25,,109.45833333333333,26.041666666666668,31.1,22.4,0.0
2022-09-14,2.8666666666666667,287.3541666666667,77.79166666666667,,74.6875,23.522916666666664,27.0,19.9,1.2000000000000002
2022-09-15,2.4270833333333335,235.70833333333334,76.35416666666667,,240.6875,24.510416666666668,30.8,19.6,0.0
2022-09-16,2.6604166666666664,221.1875,75.22916666666667,,157.1875,23.943749999999998,29.3,20.5,0.1
2022-09-17,2.6770833333333335,228.3125,61.375,,200.25,22.34583333333333,27.1,19.1,0.0
2022-09-18,2.0791666666666666,203.8125,65.04166666666667,,227.83333333333334,20.84583333333333,26.0,15.5,0.0
2022-09-19,2.0500000000000003,239.10416666666666,79.08333333333333,,220.77083333333334,21.541666666666668,26.7,17.1,0.0
2022-09-20,1.8729166666666666,174.9375,75.45833333333333,,189.39583333333334,22.010416666666668,26.7,18.0,0.0
