date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum
2011-09-17,2.1914285714285717,218.68571428571428,67.05714285714286,1004.4914285714283,263.6857142857143,25.157142857142862,28.4,21.7,0.0
2011-09-18,1.777083333333333,151.14583333333334,77.125,1001.6354166666664,78.0625,20.189583333333335,23.5,15.8,0.3
2011-09-19,3.78125,218.8125,50.395833333333336,1007.4854166666665,238.29166666666666,18.70625,25.8,13.6,0.0
2011-09-20,2.1625,234.14583333333334,60.229166666666664,1010.6854166666667,228.0,20.185416666666665,25.2,15.9,0.0
2011-09-21,1.9791666666666667,250.72916666666666,69.41666666666667,1009.6333333333332,233.875,21.06041666666667,26.0,15.7,0.0
2011-09-22,1.685416666666667,226.70833333333334,69.25,1008.3270833333332,225.02083333333334,22.395833333333332,27.6,18.2,0.0
2011-09-23,1.8312500000000005,249.83333333333334,71.77083333333333,1005.9000000000002,201.89583333333334,22.006250000000005,27.0,17.3,0.0
2011-09-24,1.5125,157.91666666666666,78.0625,1005.1895833333336,57.583333333333336,19.881249999999998,22.9,16.6,4.500000000000001
2011-09-25,1.1458333333333333,202.08333333333334,69.04166666666667,1009.3187500000004,225.0,20.372916666666665,26.0,15.5,0.0
2011-09-26,1.2083333333333333,216.20833333333334,65.9375,1013.1395833333332,216.875,21.425,27.5,16.5,0.0
2011-09-27,1.1145833333333333,193.77083333333334,59.479166666666664,1014.5604166666668,217.9375,22.537499999999994,29.7,16.8,0.0
2011-09-28,1.5604166666666668,128.10416666666666,53.604166666666664,1013.9354166666668,214.95833333333334,22.379166666666674,28.0,17.1,0.0
2011-09-29,2.3020833333333335,138.04166666666666,59.104166666666664,1013.7604166666669,205.9375,21.618750000000002,27.9,16.1,0.0
2011-09-30,2.1062500000000006,123.3125,63.395833333333336,1013.7791666666667,203.625,21.164583333333333,26.1,15.5,0.0
2011-10-01,1.9187500000000002,115.33333333333333,70.22916666666667,1014.0104166666665,202.1875,20.91875,26.2,15.5,0.0
2011-10-02,1.560416666666667,243.35416666666666,64.83333333333333,1013.9520833333332,214.95833333333334,20.729166666666664,26.0,15.1,0.0
2011-10-03,1.0708333333333335,213.375,47.8125,1013.1166666666664,205.27083333333334,22.67916666666667,30.6,16.6,0.0
2011-10-04,1.1812500000000001,219.75,47.333333333333336,1013.4229166666668,200.125,22.383333333333336,29.8,17.4,0.0
2011-10-05,1.7354166666666668,165.9375,51.354166666666664,1011.9562500000001,203.95833333333334,22.887500000000003,30.1,17.1,0.0
2011-10-06,1.0875000000000006,222.9375,73.9375,1009.9416666666666,187.47916666666666,21.53958333333334,27.1,16.9,0.0
2011-10-07,2.6020833333333337,219.875,64.3125,1007.7104166666667,96.41666666666667,19.658333333333335,22.9,16.6,0.0
2011-10-08,2.604166666666667,200.1875,50.645833333333336,1010.30625,192.75,17.889583333333334,24.1,13.3,0.0
2011-10-09,2.6187500000000004,272.4791666666667,50.166666666666664,1012.4291666666669,199.8125,18.847916666666663,25.3,13.7,0.0
2011-10-10,1.8604166666666664,236.79166666666666,44.104166666666664,1013.7854166666666,197.27083333333334,22.54791666666667,29.5,16.7,0.0
2011-10-11,1.102083333333333,225.10416666666666,44.333333333333336,1012.24375,194.3125,22.629166666666663,29.0,16.8,0.0
2011-10-12,0.9520833333333334,200.29166666666666,45.6875,1010.1374999999998,193.9375,23.293750000000003,32.0,17.8,0.0
2011-10-13,1.6958333333333335,146.125,67.95833333333333,1009.3729166666666,164.39583333333334,21.556249999999995,27.3,17.1,0.0
2011-10-14,2.1125,95.85416666666667,54.75,1010.6104166666668,163.375,20.256249999999998,25.7,15.9,0.0
2011-10-15,2.422916666666666,101.29166666666667,60.166666666666664,1013.7604166666665,144.375,18.6375,22.2,16.7,0.0
2011-10-16,1.4354166666666668,253.4375,61.354166666666664,1013.9375,167.3125,18.820833333333336,23.3,15.0,0.0
2011-10-17,1.6187499999999997,250.0,68.29166666666667,1013.0291666666668,111.91666666666667,18.775000000000002,23.5,14.8,0.0
2011-10-18,2.4625,272.6458333333333,60.375,1010.8208333333331,174.5625,19.322916666666668,25.1,16.0,0.0
2011-10-19,2.7229166666666664,234.6875,67.95833333333333,1008.725,149.83333333333334,18.98125,23.2,14.4,0.0
2011-10-20,1.5375000000000005,230.33333333333334,56.208333333333336,1011.80625,93.79166666666667,15.270833333333334,19.6,12.6,0.0
2011-10-21,1.5687499999999999,151.875,56.229166666666664,1011.5062500000003,63.479166666666664,14.7125,17.3,11.2,0.0
2011-10-22,1.991666666666667,104.70833333333333,72.35416666666667,1008.8291666666668,128.52083333333334,16.389583333333334,21.4,13.4,0.0
2011-10-23,0.9625,204.6875,89.08333333333333,1004.702083333333,54.229166666666664,15.172916666666666,18.8,12.9,5.299999999999999
2011-10-24,1.3395833333333333,178.125,91.16666666666667,994.0312499999999,63.291666666666664,15.900000000000006,20.3,14.0,38.199999999999996
2011-10-25,3.3937500000000003,299.8958333333333,55.354166666666664,995.5583333333334,168.41666666666666,16.258333333333333,20.5,13.9,0.1
2011-10-26,1.9770833333333329,265.0833333333333,46.020833333333336,1003.9499999999997,154.39583333333334,16.008333333333336,20.9,11.2,0.0
2011-10-27,1.29375,115.16666666666667,82.85416666666667,1000.4395833333333,24.770833333333332,16.841666666666665,20.2,14.6,10.499999999999998
2011-10-28,2.2291666666666665,49.625,86.33333333333333,1007.7020833333336,47.5625,16.614583333333332,18.9,14.1,32.60000000000001
2011-10-29,2.3500000000000005,103.1875,77.8125,1011.9291666666669,75.64583333333333,17.970833333333335,21.5,14.7,0.0
2011-10-30,1.4979166666666661,218.85416666666666,73.72916666666667,1011.5104166666666,135.29166666666666,17.42291666666667,23.7,14.0,0.0
2011-10-31,1.2604166666666665,234.52083333333334,80.89583333333333,1008.4062499999999,100.97916666666667,16.764583333333338,20.8,13.2,0.0
2011-11-01,1.3750000000000002,245.1875,82.5625,1006.8979166666664,97.8125,18.208333333333332,21.7,15.4,0.0
2011-11-02,2.2729166666666654,222.83333333333334,83.47916666666667,1003.7020833333332,118.04166666666667,18.55833333333333,21.4,16.1,82.10000000000001
2011-11-03,2.0645833333333337,157.22916666666666,82.45833333333333,994.7541666666666,44.3125,18.658333333333335,20.8,16.3,0.1
2011-11-04,1.7916666666666663,198.41666666666666,88.91666666666667,989.5124999999999,25.875,15.639583333333336,17.6,14.3,22.299999999999997
2011-11-05,1.6541666666666668,236.35416666666666,83.97916666666667,989.5104166666666,60.791666666666664,14.424999999999999,18.8,11.3,14.299999999999999
2011-11-06,3.4770833333333324,230.0,83.58333333333333,994.7270833333336,26.875,12.935416666666663,15.7,10.6,26.1
2011-11-07,2.3958333333333326,279.5625,63.895833333333336,1001.7708333333336,96.16666666666667,16.058333333333334,20.9,13.5,0.0
2011-11-08,2.9,249.02083333333334,72.10416666666667,1004.0187500000001,134.91666666666666,15.077083333333333,21.1,12.1,0.1
2011-11-09,1.4124999999999999,246.72916666666666,74.33333333333333,1008.0812500000001,129.22916666666666,15.018749999999995,20.3,11.0,0.0
2011-11-10,1.3687499999999997,264.9791666666667,78.125,1007.7541666666665,115.41666666666667,14.891666666666667,20.1,10.8,0.0
2011-11-11,1.2187500000000002,237.72916666666666,81.52083333333333,1008.4520833333336,125.35416666666667,16.041666666666668,20.8,12.1,0.0
2011-11-12,1.454166666666666,87.08333333333333,81.39583333333333,1015.375,97.83333333333333,17.116666666666664,21.2,14.2,0.0
2011-11-13,2.210416666666666,66.14583333333333,84.52083333333333,1016.4999999999999,35.291666666666664,15.679166666666665,17.8,14.2,7.799999999999999
2011-11-14,2.5791666666666666,55.416666666666664,81.875,1010.6770833333334,31.25,14.485416666666666,16.9,13.3,5.199999999999999
2011-11-15,3.079166666666666,77.9375,90.125,1003.0562500000002,22.625,14.258333333333333,15.9,12.9,48.80000000000001
2011-11-16,2.358333333333334,73.91666666666667,81.8125,1007.2624999999999,29.875,14.081250000000002,15.5,12.5,7.7
2011-11-17,1.45,95.04166666666667,72.04166666666667,1013.5541666666668,72.97916666666667,14.793749999999998,17.8,12.7,8.4
2011-11-18,1.0454545454545454,131.9090909090909,85.625,1011.0854166666667,64.75,13.066666666666663,17.3,10.5,0.0
2011-11-19,2.48125,55.5625,87.6875,1005.3470588235293,0.25,14.706249999999997,15.1,14.5,1.2000000000000002
2011-11-20,2.7,60.875,82.0,1005.4625000000001,0.875,15.681250000000002,16.5,15.2,0.0
2011-11-21,3.161702127659575,56.829787234042556,76.375,1001.4104166666667,59.354166666666664,15.19166666666667,19.1,13.2,6.2
2011-11-22,3.9812500000000006,52.645833333333336,70.39583333333333,1001.7374999999996,43.541666666666664,15.362500000000002,16.4,13.3,0.30000000000000004
2011-11-23,1.4583333333333333,232.29166666666666,59.354166666666664,1010.7875,113.04166666666667,15.445833333333335,20.6,10.8,0.0
2011-11-24,0.9541666666666665,216.75,75.0625,1017.1333333333336,107.1875,13.23958333333333,19.3,10.0,0.0
2011-11-25,0.8291666666666667,246.79166666666666,76.41666666666667,1018.8854166666669,107.9375,12.685416666666667,18.9,8.7,0.0
2011-11-26,1.3229166666666663,225.22916666666666,68.04166666666667,1018.9979166666667,113.6875,11.456250000000002,17.6,7.3,0.0
2011-11-27,1.2708333333333333,165.375,77.10416666666667,1017.1895833333333,77.35416666666667,11.445833333333333,17.3,6.9,0.0
2011-11-28,1.1916666666666667,146.89583333333334,78.79166666666667,1014.375,52.375,12.041666666666666,16.1,8.6,0.0
2011-11-29,1.2645833333333332,261.8125,68.25,1013.6937500000003,99.04166666666667,14.012500000000003,19.7,10.3,0.0
2011-11-30,1.3999999999999997,260.9791666666667,68.27083333333333,1017.2166666666667,100.45833333333333,12.427083333333334,17.8,7.7,0.0
2011-12-01,1.9479166666666663,260.5,74.66666666666667,1015.1375000000002,103.16666666666667,12.891666666666671,17.4,8.6,0.0
2011-12-02,1.7437500000000001,207.29166666666666,66.58333333333333,1007.4541666666668,81.33333333333333,14.143750000000004,18.6,11.6,0.0
2011-12-03,2.7999999999999994,289.0,63.770833333333336,1012.5145833333331,83.72916666666667,11.772916666666665,13.9,9.7,0.1
2011-12-04,2.4250000000000003,286.625,62.291666666666664,1010.25625,98.4375,11.577083333333334,15.6,9.5,0.0
2011-12-05,2.6749999999999994,244.9375,65.22916666666667,1007.2875,99.72916666666667,11.960416666666665,16.5,7.3,0.0
2011-12-06,2.835416666666666,300.3125,62.25,1011.2541666666666,100.1875,12.075000000000001,16.3,8.6,0.0
2011-12-07,3.3791666666666664,278.3333333333333,61.666666666666664,1016.5208333333334,100.89583333333333,11.587499999999997,15.6,9.1,0.0
2011-12-08,1.9854166666666666,232.25,69.72916666666667,1017.4145833333333,92.79166666666667,12.516666666666667,18.1,9.0,0.0
2011-12-09,1.29375,278.4583333333333,74.0,1012.6749999999998,80.75,10.910416666666668,15.8,7.5,0.0
2011-12-10,1.7125000000000001,285.7916666666667,69.9375,1008.1229166666668,88.16666666666667,10.34375,15.1,6.4,0.0
2011-12-11,1.689583333333333,275.8958333333333,72.4375,1006.9895833333334,84.66666666666667,9.225,15.5,5.2,0.0
